Subject Id,Subject Title,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule
"20.110","Thermodynamics of Biomolecular Systems",5,0,7,12,"REST",,,"Calculus II GIR;Chemistry GIR;Physics I GIR",,"Equilibrium properties of macroscopic and microscopic systems. Basic thermodynamics: state of a system, state variables. Work, heat, first law of thermodynamics, thermochemistry. Second and third law of thermodynamics: entropy and its statistical basis, Gibbs function. Chemical equilibrium of reactions in gas and solution phase. Macromolecular structure and interactions in solution. Driving forces for molecular self-assembly. Binding cooperativity, solvation, titration of macromolecules.","2.772[J]",,,,Y,,Y,,,"E. Alm, M. Birnbaum","Lecture,4-270/MWF/0/10;Recitation,26-168/TR/0/10,56-169/TR/0/1,56-169/TR/0/4,2-136/TR/0/11"
"20.129","Biological Circuit Engineering Laboratory",2,8,2,12,"LAB",,,"Biology GIR;Calculus II GIR",,"Students assemble individual genes and regulatory elements into larger-scale circuits; they experimentally characterize these circuits in yeast cells using quantitative techniques, including flow cytometry, and model their results computationally. Emphasizes concepts and techniques to perform independent experimental and computational synthetic biology research. Discusses current literature and ongoing research in the field of synthetic biology. Instruction and practice in oral and written communication provided. Enrollment limited.","6.129[J]",,,,,,Y,,,,
"20.200","Biological Engineering Seminar",,,,1,,,,"Permission of instructor",,"Weekly one-hour seminars covering graduate student research and presentations by invited speakers. Limited to BE graduate students.",,,,,Y,,Y,,,"B. Engelward","Lecture,32-155/F/0/12"
"20.201","Fundamentals of Drug Development",4,0,8,12,,,,"Permission of instructor",,"Addresses the scientific basis for the development of new drugs. First half of term begins with an overview of the drug discovery process, followed by fundamental principles of pharmacokinetics, pharmacodynamics, metabolism, and the mechanisms by which drugs cause therapeutic and toxic responses. Second half applies principles to case studies and literature discussions of current problems with specific drugs, drug classes, and therapeutic targets.",,,,,Y,,,,,"P. Dedon","Lecture,56-614/MW/0/1.30-3;Recitation,56-614/F/0/1.30"
"20.202","In vivo Models: Principles and Practices",1,1,4,6,,,,"Permission of instructor",,"Selected aspects of anatomy, histology, immuno-cytochemistry, in situ hybridization, physiology, and cell biology of mammalian organisms and their pathogens. Subject material integrated with principles of toxicology, in vivo genetic engineering, and molecular biology. A lab/demonstration period each week involves experiments in anatomy (in vivo), physiology, and microscopy to augment the lectures. Offered first half of spring term.",,,,,,,Y,,,,
"20.203","Neurotechnology in Action",3,6,3,12,,,,"Permission of instructor",,"Offers a fast-paced introduction to numerous laboratory methods at the forefront of modern neurobiology. Comprises a sequence of modules focusing on neurotechnologies that are developed and used by MIT research groups. Each module consists of a background lecture and 1-2 days of firsthand laboratory experience. Topics typically include optical imaging, optogenetics, high throughput neurobiology, MRI/fMRI, advanced electrophysiology, viral and genetic tools, and connectomics.","9.123[J]",,,,,,Y,,,,
"20.205","Principles and Applications of Genetic Engineering for Biotechnology and Neuroscience",3,0,9,12,,,,"7.28,7.32,20.020;9.01,9.09",,"Covers principles underlying current and future genetic engineering approaches, ranging from single cellular organisms to whole animals. Focuses on development and invention of technologies for engineering biological systems at the genomic level, and applications of engineered biological systems for medical and biotechnological needs, with particular emphasis on genetic manipulation of the nervous system. Design projects by students.","9.26[J]",,,,,,Y,,,,
"20.207","Biotechnologies in Infectious Disease",3,0,9,12,,,,"7.06;permission of instructor",,"Team-based exploration of current and emerging technologies used in the surveillance, diagnosis, understanding, treatment and prevention of infectious diseases, drawing on basic science and bio-engineering principles. In a term-long project, student teams develop novel technologies to solve major problems in global infectious disease, with a trajectory to a start-up company. Industry experts and academic entrepreneurs present case studies throughout the term, including technology innovations, regulatory sciences, intellectual property and clinical development. Term culminates with team presentations to a panel of industry and scientific leaders.",,,,"2017-2018",,,Y,,,,
"20.213","Genome Stability and Engineering in the Context of Diseases, Drugs, and Public Health",3,0,3,6,,,,"5.07,7.05,permission of instructor",,"Studies how DNA damage leads to diseases, and how DNA repair modulates cancer risk and treatment. Also covers how DNA repair impacts genetic engineering, whether by targeted gene therapy or CRISPR-mediated genetic changes. Students gain a public health perspective by examining how DNA-damaging agents in our environment can lead to downstream cancer. Explores the underlying chemical, molecular and biochemical processes of DNA damage and repair, and their implications for disease susceptibility and treatment.",,,,,,,Y,,,,
"20.215","Macroepidemiology, Population Genetics, and Stem Cell Biology of Human Clonal Diseases",3,0,15,18,,,,"Calculus II GIR;1.00",,"Studies the logic and technology needed to discover genetic and environmental risks for common human cancers and vascular diseases. Includes an introduction to metakaryotic stem cell biology. Analyzes large, organized historical public health databases using quantitative cascade computer models that include population stratification of stem cell mutation rates in fetal/juvenile tissues and growth rates in preneoplastic colonies and atherosclerotic plaques. Means to test hypotheses (CAST) that certain genes carry mutations conferring risk for common cancers via genetic analyses in large human cohorts.",,"20.102",,,Y,,,,,,"Lecture,16-220/TR/0/1-2.30"
"20.219","Selected Topics in Biological Engineering",,,,,,,,"Permission of instructor",,"Detailed discussion of selected topics of current interest. Classwork in various areas not covered by regular subjects.",,,,,Y,,Y,,,"D. Fares",
"20.260","Analysis and Presentation of Complex Biological Data",,,,2,,,,"Permission of instructor",,"Illustrates best practices in the statistical analysis of complex biological datasets and the graphical representation of such analyses. Covers fundamental concepts in probability and statistical theory as well as principles of information design. Provides mathematical concepts and tools that enable students to make sound judgments about the application of statistical methods and to present statistical results in clear and compelling visual formats. Assignments focus on key concepts and their application to practical examples. Assumes basic knowledge of calculus and programming in MATLAB or R.",,,,"2017-2018",,Y,,,,,
"20.300","Advanced Workshop in Biological Engineering Communication: Professors Share Their Practices",,,,3,,,,"Permission of instructor",,"Working scientists and engineers discuss best practices for written, visual, and oral communication in the classroom, the lab, and the workplace. In a series of lectures, successful academics and industry professionals share how they prepare papers, talks, and graphics. Recitations allow deeper exploration of the lecture topics. With faculty guidance, students develop their own projects during workshops. Emphasizes systematic approaches and transferable skills such as effective drafting and revision. Topics include creating compelling visuals to represent data and concepts; formal/informal writing, from research papers to cover letters; and developing memorable talks and presentations. Examples drawn from biological engineering research. Enrollment limited; preference to Course 20 majors.",,,,"2017-2018",,Y,,,,,
"20.305","Principles of Synthetic Biology",3,0,9,12,,,,"",,"Introduces the basics of synthetic biology, including quantitative cellular network characterization and modeling. Considers the discovery and genetic factoring of useful cellular activities into reusable functions for design. Emphasizes the principles of biomolecular system design and diagnosis of designed systems. Illustrates cutting-edge applications in synthetic biology and enhances skills in analysis and design of synthetic biological applications. Students taking graduate version complete additional assignments.","6.580[J]","6.589[J],20.405[J]",,"2017-2018",Y,,,,,,
"20.309","Instrumentation and Measurement for Biological Systems",3,6,3,12,,,,"Biology GIR;Physics II GIR;6.0002;18.03;permission of instructor",,"Sensing and measurement aimed at quantitative molecular/cell/tissue analysis in terms of genetic, biochemical, and biophysical properties. Methods include light and fluorescence microscopies, and electro-mechanical probes (atomic force microscopy, optical traps, MEMS devices). Application of statistics, probability, signal and noise analysis, and Fourier techniques to experimental data. Enrollment limited; preference to Course 20 undergraduates.","2.673[J]","20.409",,,Y,,Y,,,"S. Manalis, S. Wasserman","Lecture,32-155/TR/0/12;Recitation,56-114/F/0/12"
"20.310","Molecular, Cellular, and Tissue Biomechanics",4,0,8,12,,,,"2.370,2.772J;18.03,3.016;Biology GIR",,"Develops and applies scaling laws and the methods of continuum mechanics to biomechanical phenomena over a range of length scales. Topics include structure of tissues and the molecular basis for macroscopic properties; chemical and electrical effects on mechanical behavior; cell mechanics, motility and adhesion; biomembranes; biomolecular mechanics and molecular motors. Experimental methods for probing structures at the tissue, cellular, and molecular levels.","2.797[J],3.053[J],6.024[J]",,,,Y,,,,,"M. Bathe, M. Jonas","Lecture,4-163/TR/0/1-2.30"
"20.315","Physical Biology",3,0,9,12,,,,"20.110,5.60,permission of instructor",,"Focuses on current major research topics in quantitative, physical biology. Covers synthetic structural biology, synthetic cell biology, microbial systems biology and evolution, cellular decision making, neuronal circuits, and development and morphogenesis. Emphasizes current motivation and historical background, state-of-the-art measurement methodologies and techniques, and quantitative physical modeling frameworks. Experimental techniques include structural biology, next-generation sequencing, fluorescence imaging and spectroscopy, and quantitative biochemistry. Modeling approaches include stochastic rate equations, statistical thermodynamics, and statistical inference. Students taking graduate version complete additional assignments.",,"8.241,20.415",,,,,Y,,,,
"20.320","Analysis of Biomolecular and Cellular Systems",4,0,8,12,,,,"20.110;18.03;6.0002","5.07,7.05","Analysis of molecular and cellular processes across a hierarchy of scales, including genetic, molecular, cellular, and cell population levels. Topics include gene sequence analysis, molecular modeling, metabolic and gene regulation networks, signal transduction pathways and cell populations in tissues. Emphasis on experimental methods, quantitative analysis, and computational modeling.",,,,,Y,,,,,"F. White, K. Wittrup","Lecture,32-141/TR/0/9.30-11;Recitation,56-114/M/0/3,4-153/F/0/10"
